시군구,번지,단지명,전용면적(㎡),계약일,거래금액(만원),층,건축년도,도로명
 서울특별시 양천구 신정동,1259,신트리1,59.73,21~31,"18,700",15,1999,신정로
 서울특별시 양천구 신정동,1277,신트리4,59.73,1~10,"23,000",13,2000,신정로
 서울특별시 양천구 신정동,1277,신트리4,59.73,11~20,"19,300",14,2000,신정로
 서울특별시 양천구 신정동,1277,신트리4,59.73,11~20,"19,500",12,2000,신정로
 서울특별시 양천구 신정동,334,쌍용,84.63,11~20,"29,100",12,1992,신목로
 서울특별시 양천구 신정동,334,쌍용,84.65,21~31,"29,500",7,1992,신목로
 서울특별시 양천구 신정동,1296,아이파크,59.82,21~31,"28,500",4,2002,목동동로
 서울특별시 양천구 신정동,1296,아이파크,84.88,11~20,"60,300",7,2002,목동동로
 서울특별시 양천구 신정동,1296,아이파크,84.88,11~20,"58,300",11,2002,목동동로
 서울특별시 양천구 신정동,1296,아이파크,84.88,21~31,"52,000",4,2002,목동동로
 서울특별시 양천구 신정동,1296,아이파크,84.88,21~31,"59,500",6,2002,목동동로
 서울특별시 양천구 신정동,1296,아이파크,84.88,21~31,"62,800",6,2002,목동동로
 서울특별시 양천구 신정동,1296,아이파크,114.76,21~31,"80,200",6,2002,목동동로
 서울특별시 양천구 신정동,1296,아이파크,114.76,21~31,"79,000",2,2002,목동동로
 서울특별시 양천구 신정동,87-39,유원목동,84.98,21~31,"34,980",9,1990,신목로
 서울특별시 양천구 신정동,336,청구,84.99,1~10,"31,000",14,1992,신목로2길
 서울특별시 양천구 신정동,336,청구,84.99,21~31,"28,200",12,1992,신목로2길
 서울특별시 양천구 신정동,336,청구,84.99,21~31,"29,500",6,1992,신목로2길
 서울특별시 양천구 신정동,339,파인빌,73.14,21~31,"20,000",3,2001,신목로12길
 서울특별시 양천구 신정동,872-6,팰리스필,80.11,21~31,"18,000",11,2002,신정중앙로15길
 서울특별시 양천구 신정동,1281,푸른마을2,49.16,21~31,"13,450",5,2001,신정로7길
 서울특별시 양천구 신정동,1281,푸른마을2,59.85,11~20,"21,000",10,2001,신정로7길
 서울특별시 양천구 신정동,1281,푸른마을2,59.85,11~20,"21,000",10,2001,신정로7길
 서울특별시 양천구 신정동,1281,푸른마을2,59.85,21~31,"21,000",6,2001,신정로7길
 서울특별시 양천구 신정동,1281,푸른마을2,59.91,21~31,"17,900",8,2001,신정로7길
 서울특별시 양천구 신정동,1281,푸른마을2,59.99,1~10,"17,000",11,2001,신정로7길
 서울특별시 양천구 신정동,1281,푸른마을2,59.99,11~20,"17,950",4,2001,신정로7길
 서울특별시 양천구 신정동,1283,푸른마을3,59.85,21~31,"20,500",4,2001,신정로11길
 서울특별시 양천구 신정동,1283,푸른마을3,84.9,11~20,"30,500",5,2001,신정로11길
 서울특별시 양천구 신정동,1283,푸른마을3,84.93,21~31,"29,000",10,2001,신정로11길
 서울특별시 양천구 신정동,1283,푸른마을3,84.93,21~31,"28,400",1,2001,신정로11길
 서울특별시 양천구 신정동,1285,푸른마을4,84.99,11~20,"32,000",8,2002,신정로7길
 서울특별시 양천구 신정동,1293,학마을1단지,49.99,1~10,"13,800",8,2000,신정로14길
 서울특별시 양천구 신정동,1293,학마을1단지,49.99,11~20,"13,700",14,2000,신정로14길
 서울특별시 양천구 신정동,1293,학마을1단지,59.98,1~10,"19,000",8,2000,신정로14길
 서울특별시 양천구 신정동,1252,현대,84.84,11~20,"28,400",5,1995,신목로
 서울특별시 양천구 신정동,1252,현대,84.84,21~31,"28,000",15,1995,신목로
 서울특별시 양천구 신정동,1196-16,현대쉐르빌,75.42,1~10,"14,000",5,2000,중앙로29길
 서울특별시 영등포구 당산동,376,강변래미안,55.91,11~20,"30,000",16,2002,버드나루로
 서울특별시 영등포구 당산동,376,강변래미안,55.91,11~20,"29,000",6,2002,버드나루로
 서울특별시 영등포구 당산동,376,강변래미안,55.91,21~31,"29,000",12,2002,버드나루로
 서울특별시 영등포구 당산동,376,강변래미안,55.91,21~31,"30,450",6,2002,버드나루로
 서울특별시 영등포구 당산동,376,강변래미안,78.9,21~31,"34,800",2,2002,버드나루로
 서울특별시 영등포구 당산동,376,강변래미안,79.05,11~20,"45,200",7,2002,버드나루로
 서울특별시 영등포구 당산동,376,강변래미안,79.43,11~20,"41,000",9,2002,버드나루로
 서울특별시 영등포구 당산동,376,강변래미안,79.43,21~31,"41,800",16,2002,버드나루로
 서울특별시 영등포구 당산동,376,강변래미안,79.43,21~31,"41,800",16,2002,버드나루로
 서울특별시 영등포구 당산동,376,강변래미안,79.43,21~31,"42,500",17,2002,버드나루로
 서울특별시 영등포구 당산동,376,강변래미안,79.43,21~31,"42,000",15,2002,버드나루로
 서울특별시 영등포구 당산동,376,강변래미안,79.43,21~31,"37,800",3,2002,버드나루로
 서울특별시 영등포구 당산동,378,드림리버빌,74.14,1~10,"23,900",3,2002,버드나루로22길
 서울특별시 영등포구 당산동,374,래미안당산1차,59.97,21~31,"25,800",5,1995,당산로54길
 서울특별시 영등포구 당산동,374,래미안당산1차,114.79,21~31,"53,500",4,1995,당산로54길
 서울특별시 영등포구 당산동1가,16-1,진로,59.4,11~20,"23,150",22,1997,영등포로
 서울특별시 영등포구 당산동1가,16-1,진로,59.4,11~20,"23,150",22,1997,영등포로
 서울특별시 영등포구 당산동1가,16-1,진로,59.4,21~31,"21,300",3,1997,영등포로
 서울특별시 영등포구 당산동1가,16-1,진로,84.87,11~20,"32,500",13,1997,영등포로
 서울특별시 영등포구 당산동1가,16-1,진로,84.87,11~20,"32,500",13,1997,영등포로
 서울특별시 영등포구 당산동2가,16-1,대우,31.73,1~10,"7,950",8,1999,영등포로
 서울특별시 영등포구 당산동2가,16-1,대우,31.73,1~10,"8,100",9,1999,영등포로
 서울특별시 영등포구 당산동2가,16-1,대우,31.73,11~20,"8,500",15,1999,영등포로
 서울특별시 영등포구 당산동2가,16-1,대우,45.55,1~10,"13,070",17,1999,영등포로
 서울특별시 영등포구 당산동2가,16-1,대우,45.55,1~10,"13,000",20,1999,영등포로
 서울특별시 영등포구 당산동2가,16-1,대우,45.55,11~20,"12,950",18,1999,영등포로
 서울특별시 영등포구 당산동2가,164,현대,82.77,1~10,"29,350",9,1994,당산로
 서울특별시 영등포구 당산동2가,164,현대,82.77,11~20,"30,700",19,1994,당산로
 서울특별시 영등포구 당산동2가,164,현대,82.77,11~20,"31,950",6,1994,당산로
 서울특별시 영등포구 당산동2가,164,현대,82.77,21~31,"30,000",6,1994,당산로
 서울특별시 영등포구 당산동2가,164,현대,82.77,21~31,"30,000",6,1994,당산로
 서울특별시 영등포구 당산동2가,164,현대,82.77,21~31,"31,500",14,1994,당산로
 서울특별시 영등포구 당산동3가,561,동부센트레빌,114.96,1~10,"58,500",19,2003,영신로
 서울특별시 영등포구 당산동3가,561,동부센트레빌,114.96,11~20,"58,000",22,2003,영신로
 서울특별시 영등포구 당산동3가,394,삼익,82.65,1~10,"25,700",11,1979,국회대로
 서울특별시 영등포구 당산동3가,2-6,한양,84.93,1~10,"27,850",9,1986,영신로
 서울특별시 영등포구 당산동4가,95,금호,84.25,21~31,"40,000",19,2002,국회대로37길
 서울특별시 영등포구 당산동4가,95,금호,84.25,21~31,"39,600",9,2002,국회대로37길
 서울특별시 영등포구 당산동4가,95,금호,84.25,21~31,"41,700",13,2002,국회대로37길
 서울특별시 영등포구 당산동4가,94-1,당산2차삼성,59.76,11~20,"20,670",3,1997,당산로36길
 서울특별시 영등포구 당산동4가,91,유원제일,51.48,21~31,"21,800",8,1983,국회대로29길
 서울특별시 영등포구 당산동4가,91,유원제일,51.48,21~31,"22,000",5,1983,국회대로29길
 서울특별시 영등포구 당산동4가,91,유원제일,64.08,21~31,"27,500",6,1983,국회대로29길
 서울특별시 영등포구 당산동4가,91,유원제일,64.08,21~31,"26,900",5,1983,국회대로29길
 서울특별시 영등포구 당산동4가,91,유원제일,64.08,21~31,"26,900",5,1983,국회대로29길
 서울특별시 영등포구 당산동4가,29,한강서초,59.4,1~10,"18,000",3,1999,영신로57길
 서울특별시 영등포구 당산동4가,29,한강서초,59.4,11~20,"18,400",7,1999,영신로57길
 서울특별시 영등포구 당산동4가,29,한강서초,59.4,11~20,"16,400",5,1999,영신로57길
 서울특별시 영등포구 당산동4가,29,한강서초,84.98,11~20,"27,300",16,1999,영신로57길
 서울특별시 영등포구 당산동4가,92,현대2,84.94,21~31,"26,000",7,1986,국회대로29길
 서울특별시 영등포구 당산동4가,88,현대3,59.26,21~31,"18,200",4,1988,당산로41길
 서울특별시 영등포구 당산동4가,88,현대3,84.5,1~10,"28,500",5,1988,당산로41길
 서울특별시 영등포구 당산동4가,88,현대3,84.5,1~10,"28,500",5,1988,당산로41길
 서울특별시 영등포구 당산동4가,88,현대3,84.5,1~10,"31,700",8,1988,당산로41길
 서울특별시 영등포구 당산동4가,88,현대3,84.5,11~20,"29,500",6,1988,당산로41길
 서울특별시 영등포구 당산동4가,88,현대3,84.5,11~20,"29,500",6,1988,당산로41길
 서울특별시 영등포구 당산동4가,88,현대3,84.5,21~31,"31,000",10,1988,당산로41길
 서울특별시 영등포구 당산동4가,88,현대3,84.5,21~31,"31,000",10,1988,당산로41길
 서울특별시 영등포구 당산동4가,88,현대3,84.5,21~31,"30,900",7,1988,당산로41길
 서울특별시 영등포구 당산동4가,30-1,현대5,59.55,11~20,"24,900",8,2000,당산로42길
 서울특별시 영등포구 당산동4가,30-1,현대5,59.55,21~31,"26,400",15,2000,당산로42길
 서울특별시 영등포구 당산동4가,30-1,현대5,59.55,21~31,"27,000",18,2000,당산로42길
 서울특별시 영등포구 당산동4가,30-1,현대5,59.75,1~10,"27,900",16,2000,당산로42길
 서울특별시 영등포구 당산동4가,30-1,현대5,59.75,21~31,"26,500",5,2000,당산로42길
 서울특별시 영등포구 당산동4가,30-1,현대5,84.69,1~10,"40,500",7,2000,당산로42길
 서울특별시 영등포구 당산동4가,30-1,현대5,84.69,21~31,"40,300",7,2000,당산로42길
 서울특별시 영등포구 당산동4가,30-1,현대5,84.69,21~31,"42,000",13,2000,당산로42길
 서울특별시 영등포구 당산동4가,30-1,현대5,84.69,21~31,"40,800",9,2000,당산로42길
 서울특별시 영등포구 당산동4가,30-1,현대5,84.69,21~31,"43,000",13,2000,당산로42길
 서울특별시 영등포구 당산동4가,30-1,현대5,114.84,11~20,"54,000",10,2000,당산로42길
 서울특별시 영등포구 당산동4가,30-1,현대5,114.84,21~31,"55,500",20,2000,당산로42길
 서울특별시 영등포구 당산동5가,13,당산2효성타운,84.38,1~10,"47,500",9,2001,당산로42길
 서울특별시 영등포구 당산동5가,41,반도보라빌,84.58,11~20,"28,500",6,2002,당산로45길
 서울특별시 영등포구 당산동5가,42,삼성래미안,84.94,21~31,"64,700",15,2003,당산로
 서울특별시 영등포구 당산동5가,42,삼성래미안,84.94,21~31,"64,700",15,2003,당산로
 서울특별시 영등포구 당산동5가,42,삼성래미안,97.27,11~20,"68,000",22,2003,당산로
 서울특별시 영등포구 당산동5가,42,삼성래미안,115.78,21~31,"78,000",15,2003,당산로
 서울특별시 영등포구 당산동5가,4-13,상아,45.27,1~10,"20,000",7,1983,당산로42길
 서울특별시 영등포구 당산동5가,4-13,상아,58.37,1~10,"29,000",4,1983,당산로42길
 서울특별시 영등포구 당산동5가,4-13,상아,58.37,11~20,"26,900",1,1983,당산로42길
 서울특별시 영등포구 당산동5가,4-13,상아,58.37,11~20,"28,000",12,1983,당산로42길
 서울특별시 영등포구 당산동5가,40,성원,84.96,1~10,"29,800",16,1997,양평로
 서울특별시 영등포구 당산동5가,4-2,현대1,84.84,21~31,"34,800",1,1983,영신로
 서울특별시 영등포구 당산동5가,12,효성1,59.85,1~10,"28,900",13,1999,당산로42길
 서울특별시 영등포구 당산동5가,12,효성1,59.85,21~31,"26,800",3,1999,당산로42길
 서울특별시 영등포구 당산동5가,12,효성1,84.9,21~31,"40,800",4,1999,당산로42길
 서울특별시 영등포구 대림동,887-1,대림동1한신,99.92,11~20,"34,800",6,1998,디지털로69길
 서울특별시 영등포구 대림동,777-1,신동아,53.37,11~20,"14,000",5,1987,가마산로
 서울특별시 영등포구 대림동,777-1,신동아,67.41,11~20,"17,000",6,1987,대림로31길
 서울특별시 영등포구 대림동,777-1,신동아,67.41,21~31,"17,200",7,1987,가마산로
 서울특별시 영등포구 대림동,777-1,신동아,84.85,11~20,"19,900",1,1987,가마산로
 서울특별시 영등포구 대림동,762-1,우성1,62.37,11~20,"17,300",7,1985,도림로
 서울특별시 영등포구 대림동,762-1,우성1,62.37,11~20,"17,000",15,1985,도림로
 서울특별시 영등포구 대림동,607-1,코오롱,59.94,11~20,"23,100",13,1998,도영로
 서울특별시 영등포구 대림동,607-1,코오롱,59.94,11~20,"21,300",4,1998,도영로
 서울특별시 영등포구 대림동,607-1,코오롱,59.94,21~31,"20,600",4,1998,도영로
 서울특별시 영등포구 대림동,607-1,코오롱,84.93,11~20,"30,000",25,1998,도영로
 서울특별시 영등포구 대림동,785,현대2,84.74,1~10,"24,400",15,1992,도신로4길
 서울특별시 영등포구 대림동,785,현대2,84.74,11~20,"25,000",8,1992,도신로4길
 서울특별시 영등포구 대림동,785,현대2,84.74,21~31,"24,500",8,1992,도신로4길
 서울특별시 영등포구 대림동,608-1,현대3,43.92,11~20,"12,800",19,1997,도신로
 서울특별시 영등포구 대림동,608-1,현대3,43.92,21~31,"12,500",28,1997,도신로
 서울특별시 영등포구 대림동,608-1,현대3,59.83,1~10,"22,300",24,1997,도신로
 서울특별시 영등포구 대림동,608-1,현대3,59.83,21~31,"22,850",24,1997,도신로
 서울특별시 영등포구 대림동,608-1,현대3,84.89,11~20,"32,600",17,1997,도신로
 서울특별시 영등포구 도림동,221-1,도림청구,126.65,11~20,"35,500",6,1997,도영로7길
 서울특별시 영등포구 도림동,165-1,동아,59.93,11~20,"18,000",22,2000,도림로
 서울특별시 영등포구 도림동,165-1,동아,59.93,21~31,"17,800",6,2000,도림로
 서울특별시 영등포구 도림동,165-1,동아,118.84,21~31,"39,800",7,2000,도림로
 서울특별시 영등포구 도림동,231-1,한라,59.85,1~10,"15,000",12,1998,도신로15다길
 서울특별시 영등포구 문래동2가,35,남성,58.52,1~10,"18,500",14,1983,경인로77길
 서울특별시 영등포구 문래동3가,13,문래동해태,65.65,11~20,"20,000",3,1999,영신로25길
 서울특별시 영등포구 문래동4가,43,문래동삼환,59.85,11~20,"20,700",18,2001,도림로143길
 서울특별시 영등포구 문래동4가,43,문래동삼환,59.85,21~31,"19,600",10,2001,도림로143길
 서울특별시 영등포구 문래동4가,43,문래동삼환,84.98,11~20,"28,200",19,2001,도림로143길
 서울특별시 영등포구 문래동4가,43,문래동삼환,84.98,21~31,"27,750",14,2001,도림로143길
 서울특별시 영등포구 문래동5가,1,문래대림,59.96,11~20,"17,100",13,2000,선유로
 서울특별시 영등포구 문래동5가,21,현대3,84.36,1~10,"21,900",8,1991,선유서로
 서울특별시 영등포구 문래동5가,21,현대3,84.36,1~10,"21,900",8,1991,선유서로
 서울특별시 영등포구 문래동5가,23-1,현대5,84.79,11~20,"21,000",4,1992,선유서로9길
 서울특별시 영등포구 문래동5가,23-1,현대5,84.79,21~31,"24,000",10,1992,선유서로9길
 서울특별시 영등포구 문래동6가,47-1,대원,58.37,11~20,"16,300",16,1998,문래로4길
